,timestamp,PM2.5,Temperature_in_°C,Relative_Temp_in_°C,Wind_Speed_in_Kmph,Rel_Humidity,Dew_Point_in_°C,Atmospheric_Pressure_in_mb,Thunder,Few_clouds,Rain,Clear,Cloudy
41590,03-07-2021 14:00,80,36,45,15,0.53,25,1001,0,0,0,0,0
41591,03-07-2021 15:00,92,37,48,9,0.53,26,1000,0,0,0,0,0
41592,03-07-2021 16:00,93,38,49,7,0.5,26,999,1,0,0,0,0
41593,03-07-2021 17:00,103,38,47,7,0.47,25,999,1,0,0,0,0
41594,03-07-2021 18:00,107,32,38,15,0.63,24,1000,1,0,0,0,0
41595,03-07-2021 19:00,88,31,35,22,0.62,23,999,1,0,0,0,0
41596,03-07-2021 20:00,55,30,33,9,0.62,22,1001,1,0,0,0,0
41597,03-07-2021 21:00,63,30,33,9,0.62,22,1001,1,0,0,0,0
41598,03-07-2021 22:00,67,30,33,9,0.62,22,1002,0,0,0,0,0
41599,03-07-2021 23:00,73,30,34,9,0.66,23,1003,0,0,0,0,0
41600,04-07-2021 01:00,88,30,35,6,0.7,24,1002,0,0,0,0,0
41601,04-07-2021 02:00,103,30,35,6,0.7,24,1002,0,0,0,0,0
41602,04-07-2021 03:00,83,29,34,7,0.74,24,1002,0,0,0,0,0
41603,04-07-2021 04:00,80,29,34,7,0.74,24,1002,0,0,0,0,0
41604,04-07-2021 05:00,83,29,36,3,0.84,26,1002,0,0,0,0,0
41605,04-07-2021 06:00,78,28,34,6,0.89,26,1003,0,0,0,0,0
41606,04-07-2021 07:00,68,29,36,3,0.84,26,1004,0,1,0,0,0
41607,04-07-2021 08:00,87,31,38,3,0.7,25,1004,0,1,0,0,0
41608,04-07-2021 09:00,120,33,39,3,0.59,24,1005,0,1,0,0,0
41609,04-07-2021 10:00,143,34,39,3,0.53,23,1005,0,1,0,0,0
41610,04-07-2021 11:00,120,35,39,3,0.47,22,1005,0,1,0,0,0
41611,04-07-2021 12:00,170,36,40,3,0.42,21,1004,0,0,0,1,0
41612,04-07-2021 13:00,113,37,40,22,0.37,20,1003,0,0,0,1,0
41613,04-07-2021 14:00,110,38,41,13,0.35,20,1003,0,0,0,1,0
41614,04-07-2021 15:00,157,38,41,9,0.35,20,1002,0,0,0,1,0
41615,04-07-2021 16:00,85,38,41,11,0.35,20,1001,0,1,0,0,0
41616,04-07-2021 17:00,97,39,42,11,0.33,20,1001,0,1,0,0,0
41617,04-07-2021 18:00,87,38,41,9,0.35,20,1001,0,1,0,0,0
41618,04-07-2021 19:00,83,36,37,9,0.34,18,1001,0,1,0,0,0
41619,04-07-2021 20:00,95,36,37,9,0.34,18,1001,0,1,0,0,0
41620,04-07-2021 21:00,95,34,36,9,0.41,19,1003,0,1,0,0,0
41621,04-07-2021 22:00,113,33,35,9,0.46,20,1003,0,1,0,0,0
41622,04-07-2021 23:00,85,32,34,11,0.49,20,1004,0,1,0,0,0
41623,05-07-2021 01:00,60,31,32,9,0.49,19,1004,0,1,0,0,0
41624,05-07-2021 02:00,60,30,31,7,0.52,19,1003,0,1,0,0,0
41625,05-07-2021 03:00,75,30,31,7,0.52,19,1003,0,1,0,0,0
41626,05-07-2021 04:00,98,30,31,3,0.52,19,1003,0,1,0,0,0
41627,05-07-2021 05:00,147,30,32,3,0.55,20,1003,1,0,0,0,0
41628,05-07-2021 06:00,230,29,31,9,0.62,21,1004,1,0,0,0,0
41629,05-07-2021 07:00,233,30,32,9,0.55,20,1004,1,0,0,0,0
41630,05-07-2021 08:00,107,31,33,9,0.52,20,1005,0,1,0,0,0
41631,05-07-2021 09:00,67,32,34,9,0.49,20,1005,0,1,0,0,0
41632,05-07-2021 10:00,87,34,36,9,0.44,20,1005,0,1,0,0,0
41633,05-07-2021 11:00,98,35,38,7,0.44,21,1005,0,1,0,0,0
41634,05-07-2021 12:00,143,37,42,7,0.42,22,1004,0,1,0,0,0
41635,05-07-2021 13:00,95,38,43,9,0.4,22,1004,0,1,0,0,0
41636,05-07-2021 14:00,110,39,43,7,0.35,21,1003,0,1,0,0,0
41637,05-07-2021 15:00,107,40,46,7,0.35,22,1002,0,1,0,0,0
41638,05-07-2021 16:00,88,40,46,9,0.35,22,1001,0,1,0,0,0
41639,05-07-2021 17:00,67,39,44,11,0.37,22,1000,0,1,0,0,0
41640,05-07-2021 18:00,75,39,43,11,0.35,21,1000,0,1,0,0,0
41641,05-07-2021 19:00,73,38,42,9,0.37,21,1001,0,1,0,0,0
41642,05-07-2021 20:00,98,32,37,19,0.59,23,1002,0,1,0,0,0
41643,05-07-2021 21:00,88,32,38,7,0.63,24,1003,0,1,0,0,0
41644,05-07-2021 22:00,68,32,37,7,0.59,23,1004,0,1,0,0,0
41645,05-07-2021 23:00,77,32,37,7,0.59,23,1003,0,1,0,0,0
41646,06-07-2021 01:00,83,31,35,9,0.62,23,1003,0,1,0,0,0
41647,06-07-2021 02:00,78,31,37,7,0.66,24,1002,0,1,0,0,0
41648,06-07-2021 03:00,65,31,37,7,0.66,24,1002,0,1,0,0,0
41649,06-07-2021 04:00,70,31,35,7,0.62,23,1002,0,1,0,0,0
41650,06-07-2021 05:00,58,30,33,7,0.62,22,1002,0,1,0,0,0
41651,06-07-2021 06:00,77,30,34,11,0.66,23,1003,0,1,0,0,0
41652,06-07-2021 07:00,67,30,34,9,0.66,23,1003,0,1,0,0,0
41653,06-07-2021 08:00,41,31,35,13,0.62,23,1003,0,1,0,0,0
41654,06-07-2021 09:00,93,32,37,17,0.59,23,1003,0,1,0,0,0
41655,06-07-2021 10:00,78,35,39,15,0.47,22,1003,0,1,0,0,0
41656,06-07-2021 11:00,93,36,42,15,0.47,23,1003,0,1,0,0,0
41657,06-07-2021 12:00,95,38,44,13,0.42,23,1003,0,1,0,0,0
41658,06-07-2021 13:00,98,38,43,17,0.4,22,1002,0,1,0,0,0
41659,06-07-2021 14:00,110,39,44,15,0.37,22,1002,0,1,0,0,0
41660,06-07-2021 15:00,93,40,46,15,0.35,22,1000,0,1,0,0,0
41661,06-07-2021 16:00,80,40,45,13,0.33,21,1000,0,1,0,0,0
41662,06-07-2021 17:00,63,39,42,15,0.33,20,999,0,1,0,0,0
41663,06-07-2021 18:00,75,39,43,17,0.35,21,999,0,1,0,0,0
41664,06-07-2021 21:00,103,36,41,7,0.44,22,1000,0,1,0,0,0
41665,06-07-2021 22:00,103,35,41,9,0.5,23,1001,0,1,0,0,0
41666,06-07-2021 23:00,88,35,42,7,0.53,24,1001,0,1,0,0,0
41667,07-07-2021 01:00,93,34,41,7,0.56,24,1000,0,1,0,0,0
41668,07-07-2021 02:00,88,33,41,6,0.63,25,1000,0,1,0,0,0
41669,07-07-2021 03:00,130,33,41,6,0.63,25,1000,0,1,0,0,0
41670,07-07-2021 04:00,127,32,39,6,0.67,25,1000,0,1,0,0,0
41671,07-07-2021 05:00,193,32,39,6,0.67,25,1000,0,1,0,0,0
41672,07-07-2021 06:00,143,31,37,7,0.66,24,1001,0,0,0,1,0
41673,07-07-2021 07:00,273,33,38,9,0.56,23,1001,0,0,0,1,0
41674,07-07-2021 08:00,160,34,38,13,0.49,22,1001,0,0,0,1,0
41675,07-07-2021 09:00,130,35,39,17,0.47,22,1002,0,0,0,1,0
41676,07-07-2021 10:00,150,37,41,17,0.39,21,1002,0,0,0,1,0
41677,07-07-2021 11:00,150,38,41,13,0.35,20,1002,0,0,0,1,0
41678,07-07-2021 12:00,75,40,43,22,0.29,19,1002,0,0,0,1,0
41679,07-07-2021 13:00,73,41,43,13,0.26,18,1001,0,1,0,0,0
41680,07-07-2021 14:00,57,41,44,15,0.28,19,1001,0,1,0,0,0
41681,07-07-2021 15:00,38,41,45,15,0.3,20,1000,0,1,0,0,0
41682,07-07-2021 16:00,40,42,46,15,0.28,20,999,1,0,0,0,0
41683,07-07-2021 17:00,50,41,45,13,0.3,20,998,1,0,0,0,0
41684,07-07-2021 18:00,52,39,43,13,0.35,21,998,1,0,0,0,0
41685,07-07-2021 19:00,68,38,42,15,0.37,21,998,0,1,0,0,0
41686,07-07-2021 20:00,55,38,43,11,0.4,22,998,0,1,0,0,0
41687,07-07-2021 21:00,73,36,41,13,0.44,22,998,0,1,0,0,0
41688,07-07-2021 22:00,52,35,39,9,0.47,22,999,0,1,0,0,0
41689,07-07-2021 23:00,55,35,41,6,0.5,23,1000,0,1,0,0,0
41690,08-07-2021 01:00,50,33,38,9,0.56,23,1000,0,1,0,0,0
41691,08-07-2021 02:00,83,33,38,7,0.56,23,999,0,1,0,0,0
41692,08-07-2021 03:00,97,33,38,7,0.56,23,999,0,1,0,0,0
41693,08-07-2021 04:00,70,33,38,6,0.56,23,999,0,1,0,0,0
41694,08-07-2021 05:00,75,33,38,17,0.56,23,999,0,1,0,0,0
41695,08-07-2021 06:00,55,33,37,19,0.52,22,1000,0,1,0,0,0
41696,08-07-2021 07:00,80,33,36,19,0.49,21,1000,0,1,0,0,0
41697,08-07-2021 08:00,68,34,36,11,0.44,20,1001,0,0,0,1,0
41698,08-07-2021 09:00,65,36,39,15,0.39,20,1002,0,0,0,1,0
41699,08-07-2021 10:00,67,37,41,19,0.39,21,1002,0,0,0,1,0
41700,08-07-2021 11:00,77,37,41,15,0.39,21,1002,0,0,0,1,0
41701,08-07-2021 12:00,78,39,44,9,0.37,22,1001,0,0,0,1,0
41702,08-07-2021 13:00,113,40,46,9,0.35,22,1001,0,0,0,1,0
41703,08-07-2021 14:00,70,40,45,15,0.33,21,1001,0,0,0,1,0
41704,08-07-2021 15:00,67,41,44,9,0.28,19,999,0,1,0,0,0
41705,08-07-2021 16:00,68,42,46,9,0.28,20,998,0,1,0,0,0
41706,08-07-2021 17:00,78,41,45,11,0.3,20,998,0,1,0,0,0
41707,08-07-2021 18:00,67,39,42,13,0.33,20,998,0,1,0,0,0
41708,08-07-2021 19:00,58,39,43,9,0.35,21,998,0,1,0,0,0
41709,08-07-2021 20:00,65,38,42,7,0.37,21,999,0,1,0,0,0
41710,08-07-2021 21:00,77,37,41,9,0.39,21,999,0,1,0,0,0
41711,08-07-2021 22:00,107,37,41,9,0.39,21,1000,0,1,0,0,0
41712,08-07-2021 23:00,123,34,36,15,0.44,20,1001,1,0,0,0,0
41713,09-07-2021 01:00,42,31,35,22,0.59,22,1001,0,0,0,0,0
41714,09-07-2021 02:00,37,31,35,24,0.59,22,1001,0,0,0,0,0
41715,09-07-2021 03:00,67,31,35,20,0.59,22,1001,0,0,0,0,0
41716,09-07-2021 04:00,73,31,35,19,0.59,22,1001,0,0,0,0,0
41717,09-07-2021 05:00,57,30,33,17,0.62,22,1002,0,0,0,0,0
41718,09-07-2021 06:00,57,30,33,20,0.62,22,1002,0,0,0,0,0
41719,09-07-2021 07:00,75,30,33,15,0.62,22,1002,0,0,0,0,0
41720,09-07-2021 08:00,57,30,33,11,0.62,22,1003,0,0,0,0,0
41721,09-07-2021 09:00,70,31,35,7,0.59,22,1003,0,0,0,0,0
41722,09-07-2021 10:00,85,33,36,11,0.49,21,1003,0,1,0,0,0
41723,09-07-2021 11:00,95,33,38,9,0.56,23,1003,0,1,0,0,0
41724,09-07-2021 12:00,107,34,41,11,0.56,24,1003,0,1,0,0,0
41725,09-07-2021 13:00,110,35,41,9,0.5,23,1002,0,1,0,0,0
41726,09-07-2021 14:00,107,36,40,9,0.42,21,1001,0,1,0,0,0
41727,09-07-2021 15:00,95,37,43,7,0.44,23,1000,0,1,0,0,0
41728,09-07-2021 16:00,143,38,46,11,0.45,24,1000,0,1,0,0,0
41729,09-07-2021 17:00,157,37,46,13,0.5,25,999,0,1,0,0,0
41730,09-07-2021 18:00,92,36,45,11,0.53,25,999,0,1,0,0,0
41731,09-07-2021 20:00,87,35,43,15,0.56,25,1000,0,1,0,0,0
41732,09-07-2021 23:00,68,33,41,13,0.63,25,1001,0,1,0,0,0
41733,10-07-2021 01:00,85,33,42,17,0.67,26,1001,0,1,0,0,0
41734,10-07-2021 02:00,65,32,41,15,0.71,26,1001,0,1,0,0,0
41735,10-07-2021 03:00,77,31,39,17,0.75,26,1001,0,1,0,0,0
41736,10-07-2021 04:00,67,30,37,11,0.79,26,1001,0,1,0,0,0
41737,10-07-2021 05:00,52,30,37,13,0.79,26,1001,0,1,0,0,0
41738,10-07-2021 06:00,42,30,37,11,0.79,26,1001,0,1,0,0,0
41739,10-07-2021 07:00,52,30,37,15,0.79,26,1002,0,1,0,0,0
41740,10-07-2021 16:00,78,38,46,13,0.45,24,999,0,1,0,0,0
41741,10-07-2021 17:00,75,38,46,13,0.45,24,999,0,1,0,0,0
41742,10-07-2021 18:00,83,38,46,13,0.45,24,998,0,1,0,0,0
41743,10-07-2021 20:00,68,35,42,13,0.53,24,999,0,1,0,0,0
41744,10-07-2021 21:00,65,35,43,13,0.56,25,1000,0,1,0,0,0
41745,10-07-2021 22:00,52,35,43,11,0.56,25,1001,0,1,0,0,0
41746,10-07-2021 23:00,65,35,45,13,0.6,26,1001,0,1,0,0,0
41747,11-07-2021 07:00,63,31,39,15,0.75,26,1002,0,1,0,0,0
41748,11-07-2021 08:00,85,33,42,17,0.67,26,1003,0,1,0,0,0
41749,11-07-2021 09:00,88,33,42,19,0.67,26,1003,0,1,0,0,0
41750,11-07-2021 10:00,93,34,42,13,0.59,25,1003,0,1,0,0,0
41751,11-07-2021 11:00,107,36,43,13,0.5,24,1003,0,1,0,0,0
41752,11-07-2021 12:00,120,36,42,17,0.47,23,1003,0,0,0,0,0
41753,11-07-2021 13:00,80,37,43,17,0.44,23,1002,0,0,0,0,0
41754,11-07-2021 14:00,85,37,46,13,0.5,25,1001,0,0,0,0,0
41755,11-07-2021 15:00,95,38,49,13,0.5,26,1000,0,0,0,0,0
41756,11-07-2021 16:00,83,38,49,17,0.5,26,1000,0,0,0,0,0
41757,11-07-2021 17:00,110,37,48,20,0.53,26,1000,0,0,0,0,0
41758,11-07-2021 18:00,88,36,46,19,0.56,26,1001,0,0,0,0,0
41759,11-07-2021 19:00,83,34,45,19,0.67,27,1001,0,0,0,0,0
41760,11-07-2021 20:00,65,32,42,15,0.75,27,1003,0,0,0,0,0
41761,11-07-2021 21:00,63,31,41,17,0.79,27,1003,0,0,0,0,0
41762,11-07-2021 22:00,52,30,39,20,0.84,27,1004,0,0,0,0,0
41763,11-07-2021 23:00,55,30,39,19,0.84,27,1004,0,0,0,0,0
41764,12-07-2021 01:00,75,30,39,22,0.84,27,1004,0,0,0,0,0
41765,12-07-2021 02:00,40,29,37,20,0.89,27,1004,0,0,0,0,0
41766,12-07-2021 03:00,32,29,37,20,0.89,27,1004,0,0,0,0,0
41767,12-07-2021 04:00,50,29,37,17,0.89,27,1004,0,0,0,0,0
41768,12-07-2021 08:00,55,30,39,19,0.84,27,1006,0,0,0,0,0
41769,12-07-2021 11:00,83,32,42,19,0.75,27,1006,0,0,0,0,0
41770,12-07-2021 12:00,93,34,43,11,0.63,26,1005,0,0,0,0,0
41771,12-07-2021 13:00,87,35,45,19,0.6,26,1005,0,0,0,0,0
41772,12-07-2021 14:00,80,35,43,17,0.56,25,1004,0,0,0,0,0
41773,12-07-2021 15:00,73,36,43,20,0.5,24,1003,0,0,0,0,0
41774,12-07-2021 16:00,73,36,43,20,0.5,24,1002,0,0,0,0,0
41775,12-07-2021 17:00,58,35,42,24,0.53,24,1001,1,0,0,0,0
41776,12-07-2021 18:00,68,33,42,24,0.67,26,1002,1,0,0,0,0
41777,13-07-2021 12:00,37,30,40,3,0.89,28,1004,0,0,0,0,1
41778,13-07-2021 13:00,60,31,42,9,0.84,28,1004,0,0,0,0,0
41779,13-07-2021 14:00,80,32,44,11,0.79,28,1004,0,0,0,0,0
41780,13-07-2021 15:00,63,32,44,19,0.79,28,1004,0,0,0,0,0
41781,13-07-2021 16:00,57,30,39,19,0.84,27,1002,1,0,0,0,0
41782,13-07-2021 17:00,22,30,39,13,0.84,27,1002,1,0,0,0,0
41783,13-07-2021 18:00,22,30,39,11,0.84,27,1003,0,0,0,0,0
41784,13-07-2021 19:00,28,29,36,3,0.84,26,1002,0,0,0,0,0
41785,13-07-2021 20:00,47,29,36,3,0.84,26,1003,0,0,0,0,0
41786,13-07-2021 21:00,47,29,38,6,0.94,28,1002,0,0,0,0,0
41787,13-07-2021 22:00,68,29,38,6,0.94,28,1004,0,0,0,0,0
41788,13-07-2021 23:00,88,29,37,3,0.89,27,1004,0,0,0,0,0
41789,14-07-2021 01:00,63,29,37,3,0.89,27,1004,0,0,0,0,0
41790,14-07-2021 02:00,65,28.5,36,3,0.915,27,1003.5,0,0,0,0,0
41791,14-07-2021 03:00,78,28,35,3,0.94,27,1003,0,0,0,0,0
41792,14-07-2021 04:00,97,28,35,11,0.94,27,1003,0,0,0,0,0
41793,14-07-2021 05:00,92,28,35,6,0.94,27,1003,0,0,0,0,0
41794,14-07-2021 06:00,77,28,35,7,0.94,27,1002,0,0,0,0,0
41795,14-07-2021 07:00,97,29,38,7,0.94,28,1003,0,0,0,0,0
41796,14-07-2021 08:00,88,30,40,13,0.89,28,1003,0,0,0,0,0
41797,14-07-2021 09:00,87,32,44,13,0.79,28,1003,0,0,0,0,0
41798,14-07-2021 10:00,80,34,47,15,0.71,28,1004,0,0,0,0,0
41799,14-07-2021 11:00,73,34,47,15,0.71,28,1003,0,0,0,0,0
41800,14-07-2021 12:00,65,33,44,15,0.71,27,1004,1,0,0,0,0
41801,14-07-2021 17:00,18,26,28,6,0.94,25,1002,0,0,1,0,0
41802,14-07-2021 18:00,18,27,32,11,0.94,26,1001,0,0,1,0,0
41803,14-07-2021 19:00,37,27,32,11,0.94,26,1001,0,0,0,0,0
41804,14-07-2021 20:00,73,26,28,11,1,26,1002,0,0,0,0,0
41805,14-07-2021 21:00,47,26,28,13,1,26,1003,0,0,0,0,0
41806,14-07-2021 22:00,45,26,28,11,1,26,1003,0,0,0,0,0
41807,15-07-2021 13:00,45,30,39,13,0.84,27,1005,1,0,0,0,0
41808,15-07-2021 15:00,107,34,45,13,0.67,27,1003,0,0,0,0,0
41809,15-07-2021 16:00,150,35,47,13,0.63,27,1002,0,1,0,0,0
41810,15-07-2021 17:00,57,35,49,13,0.67,28,1002,0,1,0,0,0
41811,15-07-2021 18:00,45,33,46,15,0.75,28,1002,0,1,0,0,0
41812,15-07-2021 19:00,32,32,46,15,0.84,29,1002,0,1,0,0,0
41813,15-07-2021 20:00,47,32,46,15,0.84,29,1002,0,1,0,0,0
41814,15-07-2021 21:00,58,31,44,13,0.89,29,1003,0,1,0,0,0
41815,15-07-2021 22:00,58,31,44,13,0.89,29,1004,0,1,0,0,0
41816,15-07-2021 23:00,70,31,44,11,0.89,29,1004,0,1,0,0,0
41817,16-07-2021 01:00,123,30,42,15,0.94,29,1004,0,1,0,0,0
41818,16-07-2021 02:00,92,30,42,13,0.94,29,1005,0,1,0,0,0
41819,16-07-2021 03:00,75,30,42,11,0.94,29,1005,0,1,0,0,0
41820,16-07-2021 04:00,68,30,42,11,0.94,29,1005,0,1,0,0,0
41821,16-07-2021 05:00,68,30,42,15,0.94,29,1005,0,1,0,0,0
41822,16-07-2021 06:00,52,30,42,13,0.94,29,1006,0,1,0,0,0
41823,16-07-2021 07:00,55,30,42,15,0.94,29,1006,0,1,0,0,0
41824,16-07-2021 08:00,47,31,44,17,0.89,29,1007,0,1,0,0,0
41825,16-07-2021 09:00,57,33,46,15,0.75,28,1007,0,1,0,0,0
41826,16-07-2021 10:00,65,34,47,11,0.71,28,1007,0,0,0,1,0
41827,16-07-2021 11:00,68,35,49,11,0.67,28,1006,0,1,0,0,0
41828,16-07-2021 12:00,77,36,48,13,0.6,27,1006,0,1,0,0,0
41829,16-07-2021 13:00,68,36,48,13,0.6,27,1005,0,1,0,0,0
41830,16-07-2021 14:00,95,37,48,9,0.53,26,1005,0,1,0,0,0
41831,16-07-2021 15:00,85,37,48,11,0.53,26,1004,0,1,0,0,0
41832,16-07-2021 16:00,92,37,49,11,0.57,27,1003,0,1,0,0,0
41833,16-07-2021 17:00,95,36,46,7,0.56,26,1003,0,1,0,0,0
41834,16-07-2021 18:00,88,36,45,7,0.53,25,1003,0,1,0,0,0
41835,16-07-2021 19:00,70,36,46,11,0.56,26,1003,0,1,0,0,0
41836,16-07-2021 20:00,77,34,45,11,0.67,27,1003,0,1,0,0,0
41837,16-07-2021 21:00,73,33,42,7,0.67,26,1004,0,1,0,0,0
41838,16-07-2021 22:00,93,33,44,9,0.71,27,1004,0,1,0,0,0
41839,16-07-2021 23:00,123,32,44,9,0.79,28,1004,0,1,0,0,0
41840,17-07-2021 01:00,97,31,42,11,0.84,28,1005,0,1,0,0,0
41841,17-07-2021 02:00,65,31,42,11,0.84,28,1004,0,1,0,0,0
41842,17-07-2021 03:00,83,31,42,11,0.84,28,1004,0,1,0,0,0
41843,17-07-2021 04:00,85,30,39,11,0.84,27,1004,0,1,0,0,0
41844,17-07-2021 05:00,77,30,40,9,0.89,28,1003,0,1,0,0,0
41845,17-07-2021 06:00,83,29,38,7,0.94,28,1004,0,1,0,0,0
41846,17-07-2021 07:00,88,30,40,7,0.89,28,1004,0,1,0,0,0
41847,17-07-2021 08:00,85,31,41,7,0.79,27,1004,0,1,0,0,0
41848,17-07-2021 09:00,92,32,44,7,0.79,28,1004,0,1,0,0,0
41849,17-07-2021 10:00,95,34,45,6,0.67,27,1003,0,1,0,0,0
41850,17-07-2021 11:00,98,35,45,6,0.6,26,1004,0,1,0,0,0
41851,17-07-2021 12:00,77,36,46,6,0.56,26,1003,0,1,0,0,0
41852,17-07-2021 13:00,127,37,46,9,0.5,25,1002,0,1,0,0,0
41853,17-07-2021 14:00,123,37,44,7,0.47,24,1002,0,1,0,0,0
41854,17-07-2021 15:00,92,37,44,11,0.47,24,1001,0,1,0,0,0
41855,17-07-2021 16:00,68,37,44,11,0.47,24,1000,0,1,0,0,0
41856,17-07-2021 17:00,110,37,43,13,0.44,23,999,0,0,0,0,0
41857,17-07-2021 18:00,75,36,43,7,0.5,24,1000,0,0,0,0,0
41858,17-07-2021 19:00,75,36,45,6,0.53,25,1000,0,0,0,0,0
41859,17-07-2021 20:00,67,35,45,7,0.6,26,1001,0,0,0,0,0
41860,17-07-2021 21:00,95,32,39,17,0.67,25,1002,1,0,0,0,0
41861,17-07-2021 22:00,250,29,38,13,0.94,28,1002,1,0,0,0,0
41862,17-07-2021 23:00,60,29,38,7,0.94,28,1002,0,0,0,0,0
41863,18-07-2021 01:00,42,30,40,7,0.89,28,1000,0,0,0,0,0
41864,18-07-2021 02:00,50,29,37,6,0.89,27,1000,0,0,0,0,0
41865,18-07-2021 03:00,37,29,37,6,0.89,27,999,0,0,0,0,0
41866,18-07-2021 04:00,28,29,37,6,0.89,27,999,0,0,0,0,0
41867,18-07-2021 05:00,45,30,39,3,0.84,27,999,0,0,0,0,0
41868,18-07-2021 06:00,37,30,39,9,0.84,27,999,0,0,0,0,0
41869,18-07-2021 07:00,47,29,37,9,0.89,27,1000,0,0,0,0,0
41870,18-07-2021 08:00,58,29,38,11,0.94,28,1000,0,0,0,0,0
41871,18-07-2021 09:00,48,30,40,7,0.89,28,1001,0,0,0,0,0
41872,18-07-2021 10:00,60,31.5,43,6,0.815,28,1001,0,0,0,0,0
41873,18-07-2021 11:00,70,34,47,11,0.71,28,1000,0,0,0,0,0
41874,18-07-2021 12:00,70,35,47,13,0.63,27,1000,0,0,0,0,0
41875,18-07-2021 13:00,75,35,49,3,0.67,28,1000,0,0,0,0,0
41876,18-07-2021 14:00,65,35,49,15,0.67,28,999,0,0,0,0,0
41877,18-07-2021 15:00,103,34,49,13,0.75,29,998,1,0,0,0,0
41878,18-07-2021 16:00,130,33,46,15,0.75,28,997,1,0,0,0,0
41879,18-07-2021 17:00,123,31,42,13,0.84,28,998,1,0,0,0,0
41880,18-07-2021 18:00,107,28,36,13,1,28,999,1,0,0,0,0
41881,18-07-2021 19:00,37,28,36,7,1,28,999,0,0,0,0,1
41882,18-07-2021 20:00,40,28,36,7,1,28,999,0,0,0,0,0
41883,18-07-2021 21:00,42,28,36,7,1,28,1000,0,0,0,0,0
41884,18-07-2021 22:00,45,28,36,7,1,28,1000,0,0,0,0,0
41885,18-07-2021 23:00,28,28,36,9,1,28,1000,0,0,0,0,0
41886,19-07-2021 01:00,47,28,36,13,1,28,999,0,0,0,0,0
41887,19-07-2021 02:00,42,28,36,13,1,28,999,0,0,0,0,0
41888,19-07-2021 03:00,37,28,36,9,1,28,998,1,0,0,0,0
41889,19-07-2021 04:00,38,27,33,11,1,27,998,1,0,0,0,0
41890,19-07-2021 06:00,27,27,33,9,1,27,1000,1,0,0,0,0
41891,19-07-2021 10:00,10,26,28,13,1,26,1001,1,0,0,0,0
41892,19-07-2021 11:00,15,26,28,15,1,26,1001,1,0,0,0,0
41893,19-07-2021 13:00,5,26,28,6,1,26,1000,0,0,1,0,0
41894,19-07-2021 14:00,13,26,28,6,1,26,1000,1,0,0,0,0
41895,19-07-2021 15:00,33,26,28,3,1,26,1000,1,0,0,0,0
41896,19-07-2021 16:00,13,26,28,11,1,26,998,1,0,0,0,0
41897,19-07-2021 17:00,13,25,26,7,0.94,24,998,1,0,0,0,0
41898,19-07-2021 18:00,32,26,28,7,1,26,998,0,0,0,0,0
41899,19-07-2021 19:00,15,26,28,3,1,26,998.5,0,0,0,0,0
41900,19-07-2021 20:00,18,26,28,3,1,26,999,0,0,0,0,0
41901,19-07-2021 22:00,60,26,28,3,1,26,1000,0,0,0,0,0
41902,19-07-2021 23:00,27,26,28,3,1,26,1000,0,0,0,0,0
41908,20-07-2021 07:00,37,28,36,6,1,28,1000,0,0,0,0,0
41909,20-07-2021 08:00,70,28,36,3,1,28,1000,1,0,0,0,0
41910,20-07-2021 09:00,107,28,36,7,1,28,1001,1,0,0,0,0
41911,20-07-2021 10:00,123,29,40,3,1,29,1001,0,0,1,0,0
41912,20-07-2021 11:00,157,30,44,9,1,30,1001,0,0,0,0,0
41913,20-07-2021 12:00,183,30,42,11,0.94,29,1001,0,0,0,0,0
41914,20-07-2021 13:00,123,31,44,3,0.89,29,1000,0,0,0,0,0
41915,20-07-2021 14:00,58,32,46,3,0.84,29,999,0,0,0,0,0
41916,20-07-2021 15:00,77,32,49,7,0.89,30,999,0,0,0,0,0
41917,20-07-2021 16:00,77,32,49,9,0.89,30,998,1,0,0,0,0
41918,20-07-2021 17:00,67,29,38,28,0.94,28,998,1,0,0,0,0
41919,20-07-2021 18:00,57,25,25,19,1,25,999,1,0,0,0,0
41920,20-07-2021 19:00,38,25,25,15,1,25,999,1,0,0,0,0
41921,20-07-2021 20:00,13,25,26,7,0.94,24,999,0,0,0,0,0
41922,20-07-2021 21:00,28,25,26,3,0.94,24,999,0,0,0,0,0
41923,20-07-2021 22:00,23,25,26,3,0.94,24,1000,0,0,0,0,0
41924,21-07-2021 01:00,42,25,26,7,0.94,24,999,0,0,0,0,0
41925,21-07-2021 02:00,37,25,26,3,0.94,24,999,0,0,0,0,0
41926,21-07-2021 03:00,33,25,26,3,0.94,24,998,0,0,0,0,0
41927,21-07-2021 04:00,42,25,26,3,0.94,24,998,0,0,0,0,0
41928,21-07-2021 05:00,38,26,28,3,0.94,25,998,0,0,0,0,0
41929,21-07-2021 06:00,37,26,28,3,0.94,25,998,0,0,0,0,0
41930,21-07-2021 07:00,60,27,32,3,0.94,26,999,0,0,0,0,0
41931,21-07-2021 08:00,93,28,34,3,0.89,26,1000,0,0,0,0,0
41932,21-07-2021 09:00,197,29,37,3,0.89,27,1000,0,0,0,0,0
41933,21-07-2021 10:00,88,30,39,3,0.84,27,1000,0,0,0,0,0
41934,21-07-2021 11:00,63,31,41,11,0.79,27,999,0,0,0,0,0
41935,21-07-2021 12:00,48,32,41,11,0.71,26,999,0,0,0,0,0
